n,scenario,run_id,method,pearson_r,fdr,sca
5,Two Free-riders,234,Shapley,0.897302,1.000000,0.980425
5,Two Free-riders,235,Equal,0.000000,0.000000,0.678227
5,Two Free-riders,235,Peer,0.939512,1.000000,0.910761
5,Two Free-riders,235,Instructor,0.990590,1.000000,0.880790
5,Two Free-riders,235,CATME,0.997793,1.000000,0.952087
5,Two Free-riders,235,Shapley,0.982654,1.000000,0.980955
5,Two Free-riders,236,Equal,0.000000,0.000000,0.558330
5,Two Free-riders,236,Peer,0.926392,1.000000,0.864760
5,Two Free-riders,236,Instructor,0.922148,1.000000,0.865070
5,Two Free-riders,236,CATME,0.967224,1.000000,0.925855
5,Two Free-riders,236,Shapley,0.970250,1.000000,0.958330
5,Two Free-riders,237,Equal,0.000000,0.000000,0.808335
5,Two Free-riders,237,Peer,0.945798,1.000000,0.989312
5,Two Free-riders,237,Instructor,0.752216,1.000000,0.960744
5,Two Free-riders,237,CATME,0.964521,1.000000,0.946037
5,Two Free-riders,237,Shapley,0.945451,1.000000,0.918274
5,Two Free-riders,238,Equal,0.000000,0.000000,0.623499
5,Two Free-riders,238,Peer,0.813111,1.000000,0.900087
5,Two Free-riders,238,Instructor,0.889161,1.000000,0.984396
5,Two Free-riders,238,CATME,0.948215,1.000000,0.937664
5,Two Free-riders,238,Shapley,0.972649,1.000000,0.976501
5,Two Free-riders,239,Equal,0.000000,0.000000,0.775687
5,Two Free-riders,239,Peer,0.737531,1.000000,0.999382
5,Two Free-riders,239,Instructor,0.835740,0.500000,0.967035
5,Two Free-riders,239,CATME,0.915410,1.000000,0.960355
5,Two Free-riders,239,Shapley,0.958699,1.000000,0.904398
5,Two Free-riders,240,Equal,0.000000,0.000000,0.681219
5,Two Free-riders,240,Peer,0.959164,1.000000,0.981064
5,Two Free-riders,240,Instructor,0.886335,1.000000,0.978009
5,Two Free-riders,240,CATME,0.994569,1.000000,0.953654
5,Two Free-riders,240,Shapley,0.992712,1.000000,0.980007
5,Two Free-riders,241,Equal,0.000000,0.000000,0.565479
5,Two Free-riders,241,Peer,0.863410,1.000000,0.807786
5,Two Free-riders,241,Instructor,0.954398,1.000000,0.995775
5,Two Free-riders,241,CATME,0.941940,1.000000,0.974955
5,Two Free-riders,241,Shapley,0.931001,1.000000,0.995413
5,Two Free-riders,242,Equal,0.000000,0.000000,0.629184
5,Two Free-riders,242,Peer,0.960269,1.000000,0.904106
5,Two Free-riders,242,Instructor,0.983388,1.000000,0.986169
5,Two Free-riders,242,CATME,0.978181,1.000000,0.953499
5,Two Free-riders,242,Shapley,0.957438,1.000000,0.936152
5,Two Free-riders,243,Equal,0.000000,0.000000,0.575730
5,Two Free-riders,243,Peer,0.932269,1.000000,0.973294
5,Two Free-riders,243,Instructor,0.916625,1.000000,0.868433
5,Two Free-riders,243,CATME,0.911726,1.000000,0.969630
5,Two Free-riders,243,Shapley,0.905239,1.000000,0.975730
5,Two Free-riders,244,Equal,0.000000,0.000000,0.743905
5,Two Free-riders,244,Peer,0.782931,1.000000,0.953790
5,Two Free-riders,244,Instructor,0.901358,1.000000,0.976156
5,Two Free-riders,244,CATME,0.865805,1.000000,0.977952
5,Two Free-riders,244,Shapley,0.943425,1.000000,0.890600
5,Two Free-riders,245,Equal,0.000000,0.000000,0.686180
5,Two Free-riders,245,Peer,0.965649,1.000000,0.926116
5,Two Free-riders,245,Instructor,0.963026,0.500000,0.880442
5,Two Free-riders,245,CATME,0.997097,1.000000,0.914395
5,Two Free-riders,245,Shapley,0.975954,1.000000,0.985878
5,Two Free-riders,246,Equal,0.000000,0.000000,0.655667
5,Two Free-riders,246,Peer,0.738690,0.000000,0.970767
5,Two Free-riders,246,Instructor,0.823307,1.000000,0.870207
5,Two Free-riders,246,CATME,0.872491,1.000000,0.909755
5,Two Free-riders,246,Shapley,0.895155,1.000000,0.928061
5,Two Free-riders,247,Equal,0.000000,0.000000,0.674293
5,Two Free-riders,247,Peer,0.999261,1.000000,0.986555
5,Two Free-riders,247,Instructor,0.969613,1.000000,0.993574
5,Two Free-riders,247,CATME,0.990731,1.000000,0.966755
5,Two Free-riders,247,Shapley,0.997807,1.000000,0.993849
5,Two Free-riders,248,Equal,0.000000,0.000000,0.578762
5,Two Free-riders,248,Peer,0.781823,0.666667,0.868100
5,Two Free-riders,248,Instructor,0.598704,0.000000,0.821238
5,Two Free-riders,248,CATME,0.894223,0.666667,0.971076
5,Two Free-riders,248,Shapley,0.936120,0.666667,0.982715
5,Two Free-riders,249,Equal,0.000000,0.000000,0.507391
5,Two Free-riders,249,Peer,0.996467,1.000000,0.920747
5,Two Free-riders,249,Instructor,0.975067,1.000000,0.975817
5,Two Free-riders,249,CATME,0.973643,1.000000,0.909719
5,Two Free-riders,249,Shapley,0.978803,1.000000,0.979568
5,Two Free-riders,250,Equal,0.000000,0.000000,0.657449
5,Two Free-riders,250,Peer,0.971152,1.000000,0.874497
5,Two Free-riders,250,Instructor,0.920856,1.000000,0.897812
5,Two Free-riders,250,CATME,0.911696,1.000000,0.969503
5,Two Free-riders,250,Shapley,0.931269,1.000000,0.924545
5,Two Free-riders,251,Equal,0.000000,0.000000,0.617776
5,Two Free-riders,251,Peer,0.670709,0.500000,0.827969
5,Two Free-riders,251,Instructor,0.992339,1.000000,0.947159
5,Two Free-riders,251,CATME,0.942039,1.000000,0.835629
5,Two Free-riders,251,Shapley,0.938112,1.000000,0.982224
5,Two Free-riders,252,Equal,0.000000,0.000000,0.658581
5,Two Free-riders,252,Peer,0.933126,0.500000,0.855815
5,Two Free-riders,252,Instructor,0.945049,1.000000,0.935218
5,Two Free-riders,252,CATME,0.934630,1.000000,0.909429
5,Two Free-riders,252,Shapley,0.972257,1.000000,0.917844
5,Two Free-riders,253,Equal,0.000000,0.000000,0.548398
5,Two Free-riders,253,Peer,0.943511,1.000000,0.849580
5,Two Free-riders,253,Instructor,0.846658,1.000000,0.962942
5,Two Free-riders,253,CATME,0.891738,1.000000,0.948398
5,Two Free-riders,253,Shapley,0.898648,1.000000,0.952862
5,Two Free-riders,254,Equal,0.000000,0.000000,0.607162
5,Two Free-riders,254,Peer,0.980955,1.000000,0.937024
5,Two Free-riders,254,Instructor,0.919963,1.000000,0.898272
5,Two Free-riders,254,CATME,0.924140,1.000000,0.909826
5,Two Free-riders,254,Shapley,0.929572,1.000000,0.992966
5,Two Free-riders,255,Equal,0.000000,0.000000,0.562467
5,Two Free-riders,255,Peer,0.927316,1.000000,0.931147
5,Two Free-riders,255,Instructor,0.757533,1.000000,0.834669
5,Two Free-riders,255,CATME,0.914327,1.000000,0.934822
5,Two Free-riders,255,Shapley,0.920605,1.000000,0.981800
5,Two Free-riders,256,Equal,0.000000,0.000000,0.652872
5,Two Free-riders,256,Peer,0.799247,1.000000,0.883550
5,Two Free-riders,256,Instructor,0.925529,1.000000,0.946678
5,Two Free-riders,256,CATME,0.910106,1.000000,0.879217
5,Two Free-riders,256,Shapley,0.917820,1.000000,0.940526
5,Two Free-riders,257,Equal,0.000000,0.000000,0.629429
5,Two Free-riders,257,Peer,0.935675,1.000000,0.857860
5,Two Free-riders,257,Instructor,0.945557,1.000000,0.939640
5,Two Free-riders,257,CATME,0.937968,1.000000,0.984852
5,Two Free-riders,257,Shapley,0.935024,1.000000,0.970571
5,Two Free-riders,258,Equal,0.000000,0.000000,0.670380
5,Two Free-riders,258,Peer,0.942597,1.000000,0.944629
5,Two Free-riders,258,Instructor,0.988194,1.000000,0.884085
5,Two Free-riders,258,CATME,0.951129,1.000000,0.932764
5,Two Free-riders,258,Shapley,0.954879,1.000000,0.919956
5,Two Free-riders,259,Equal,0.000000,0.000000,0.647878
5,Two Free-riders,259,Peer,0.933796,1.000000,0.971403
5,Two Free-riders,259,Instructor,0.922419,1.000000,0.888281
5,Two Free-riders,259,CATME,0.932180,1.000000,0.931933
5,Two Free-riders,259,Shapley,0.927048,1.000000,0.952122
5,Two Free-riders,260,Equal,0.000000,0.000000,0.684298
5,Two Free-riders,260,Peer,0.962426,1.000000,0.987479
5,Two Free-riders,260,Instructor,0.983289,1.000000,0.972783
5,Two Free-riders,260,CATME,0.955885,1.000000,0.907414
5,Two Free-riders,260,Shapley,0.967764,1.000000,0.989935
5,Two Free-riders,261,Equal,0.000000,0.000000,0.559949
5,Two Free-riders,261,Peer,0.966780,1.000000,0.900084
5,Two Free-riders,261,Instructor,0.971589,1.000000,0.769354
5,Two Free-riders,261,CATME,0.949639,1.000000,0.979959
5,Two Free-riders,261,Shapley,0.927324,1.000000,0.965242
5,Two Free-riders,262,Equal,0.000000,0.000000,0.871703
5,Two Free-riders,262,Peer,0.650109,0.666667,0.959245
5,Two Free-riders,262,Instructor,0.585719,0.666667,0.982495
5,Two Free-riders,262,CATME,0.821324,0.333333,0.989872
5,Two Free-riders,262,Shapley,0.966083,0.666667,0.944542
5,Two Free-riders,263,Equal,0.000000,0.000000,0.563723
5,Two Free-riders,263,Peer,0.909836,1.000000,0.957588
5,Two Free-riders,263,Instructor,0.918825,1.000000,0.919445
5,Two Free-riders,263,CATME,0.913304,1.000000,0.905371
5,Two Free-riders,263,Shapley,0.909293,1.000000,0.963723
5,Two Free-riders,264,Equal,0.000000,0.000000,0.718761
5,Two Free-riders,264,Peer,0.963572,1.000000,0.981196
5,Two Free-riders,264,Instructor,0.888406,1.000000,0.958319
5,Two Free-riders,264,CATME,0.945446,1.000000,0.952005
5,Two Free-riders,264,Shapley,0.987318,1.000000,0.971318
5,Two Free-riders,265,Equal,0.000000,0.000000,0.708230
5,Two Free-riders,265,Peer,0.941500,1.000000,0.945330
5,Two Free-riders,265,Instructor,0.942590,1.000000,0.955345
5,Two Free-riders,265,CATME,0.976044,1.000000,0.922748
5,Two Free-riders,265,Shapley,0.964408,1.000000,0.983214
5,Two Free-riders,266,Equal,0.000000,0.000000,0.803502
5,Two Free-riders,266,Peer,0.955376,1.000000,0.962091
5,Two Free-riders,266,Instructor,0.966572,1.000000,0.934314
5,Two Free-riders,266,CATME,0.947469,1.000000,0.990184
5,Two Free-riders,266,Shapley,0.978306,1.000000,0.900398
5,Two Free-riders,267,Equal,0.000000,0.000000,0.648538
5,Two Free-riders,267,Peer,0.964449,1.000000,0.907404
5,Two Free-riders,267,Instructor,0.672835,1.000000,0.870975
5,Two Free-riders,267,CATME,0.948099,1.000000,0.875749
5,Two Free-riders,267,Shapley,0.942892,1.000000,0.982482
5,Two Free-riders,268,Equal,0.000000,0.000000,0.758412
5,Two Free-riders,268,Peer,0.683221,1.000000,0.945168
5,Two Free-riders,268,Instructor,0.067803,0.500000,0.973814
5,Two Free-riders,268,CATME,0.832587,0.500000,0.973852
5,Two Free-riders,268,Shapley,0.946308,1.000000,0.969217
5,Two Free-riders,269,Equal,0.000000,0.000000,0.554342
5,Two Free-riders,269,Peer,0.878518,1.000000,0.905568
5,Two Free-riders,269,Instructor,0.800749,1.000000,0.816109
5,Two Free-riders,269,CATME,0.908596,0.500000,0.983742
5,Two Free-riders,269,Shapley,0.928675,1.000000,0.963028
5,Two Free-riders,270,Equal,0.000000,0.000000,0.710054
5,Two Free-riders,270,Peer,0.963570,1.000000,0.879530
5,Two Free-riders,270,Instructor,0.963143,1.000000,0.976111
5,Two Free-riders,270,CATME,0.968782,1.000000,0.965647
5,Two Free-riders,270,Shapley,0.967378,1.000000,0.889946
5,Two Free-riders,271,Equal,0.000000,0.000000,0.672732
5,Two Free-riders,271,Peer,0.950882,1.000000,0.861836
5,Two Free-riders,271,Instructor,0.968935,1.000000,0.907296
5,Two Free-riders,271,CATME,0.903218,1.000000,0.939996
5,Two Free-riders,271,Shapley,0.960506,1.000000,0.960748
5,Two Free-riders,272,Equal,0.000000,0.000000,0.779400
5,Two Free-riders,272,Peer,0.853764,1.000000,0.933388
5,Two Free-riders,272,Instructor,0.838797,0.500000,0.991697
5,Two Free-riders,272,CATME,0.887290,0.500000,0.975917
5,Two Free-riders,272,Shapley,0.951399,0.500000,0.962860
5,Two Free-riders,273,Equal,0.000000,0.000000,0.589261
5,Two Free-riders,273,Peer,0.966651,1.000000,0.964225
5,Two Free-riders,273,Instructor,0.972972,1.000000,0.998012
5,Two Free-riders,273,CATME,0.968096,1.000000,0.989261
5,Two Free-riders,273,Shapley,0.968096,1.000000,0.989261
5,Two Free-riders,274,Equal,0.000000,0.000000,0.611230
5,Two Free-riders,274,Peer,0.974890,1.000000,0.988562
5,Two Free-riders,274,Instructor,0.990372,1.000000,0.895281
5,Two Free-riders,274,CATME,0.968398,1.000000,0.981616
5,Two Free-riders,274,Shapley,0.974376,1.000000,0.988770
5,Two Free-riders,275,Equal,0.000000,0.000000,0.529489
5,Two Free-riders,275,Peer,0.947808,0.666667,0.982497
5,Two Free-riders,275,Instructor,0.717541,0.666667,0.965363
5,Two Free-riders,275,CATME,0.932385,0.666667,0.826793
5,Two Free-riders,275,Shapley,0.949818,0.666667,0.979138
5,Two Free-riders,276,Equal,0.000000,0.000000,0.610801
5,Two Free-riders,276,Peer,0.956168,1.000000,0.945985
5,Two Free-riders,276,Instructor,0.866948,1.000000,0.903752
5,Two Free-riders,276,CATME,0.919858,1.000000,0.941842
5,Two Free-riders,276,Shapley,0.928070,1.000000,0.962760
5,Two Free-riders,277,Equal,0.000000,0.000000,0.564916
5,Two Free-riders,277,Peer,0.943752,1.000000,0.901670
5,Two Free-riders,277,Instructor,0.873184,1.000000,0.850800
5,Two Free-riders,277,CATME,0.964644,1.000000,0.894676
5,Two Free-riders,277,Shapley,0.964556,1.000000,0.964916
5,Two Free-riders,278,Equal,0.000000,0.000000,0.521496
5,Two Free-riders,278,Peer,0.925726,1.000000,0.908860
5,Two Free-riders,278,Instructor,0.862698,1.000000,0.806602
5,Two Free-riders,278,CATME,0.921604,1.000000,0.859801
5,Two Free-riders,278,Shapley,0.923927,1.000000,0.952048
5,Two Free-riders,279,Equal,0.000000,0.000000,0.732467
5,Two Free-riders,279,Peer,0.827889,1.000000,0.922303
5,Two Free-riders,279,Instructor,0.932311,0.500000,0.954256
5,Two Free-riders,279,CATME,0.949586,0.500000,0.981291
5,Two Free-riders,279,Shapley,0.994332,0.500000,0.874984
5,Two Free-riders,280,Equal,0.000000,0.000000,0.729279
5,Two Free-riders,280,Peer,0.872984,0.500000,0.882746
5,Two Free-riders,280,Instructor,0.975421,1.000000,0.960963
5,Two Free-riders,280,CATME,0.922905,1.000000,0.909489
5,Two Free-riders,280,Shapley,0.976581,1.000000,0.929968
5,Two Free-riders,281,Equal,0.000000,0.000000,0.763483
5,Two Free-riders,281,Peer,0.915111,1.000000,0.897314
5,Two Free-riders,281,Instructor,0.955581,1.000000,0.938917
5,Two Free-riders,281,CATME,0.980209,1.000000,0.971052
5,Two Free-riders,281,Shapley,0.980032,1.000000,0.931118
5,Two Free-riders,282,Equal,0.000000,0.000000,0.716022
5,Two Free-riders,282,Peer,0.974539,1.000000,0.956960
5,Two Free-riders,282,Instructor,0.959741,1.000000,0.886895
5,Two Free-riders,282,CATME,0.983814,1.000000,0.969797
5,Two Free-riders,282,Shapley,0.983532,1.000000,0.909111
5,Two Free-riders,283,Equal,0.000000,0.000000,0.609094
5,Two Free-riders,283,Peer,0.844061,1.000000,0.989267
5,Two Free-riders,283,Instructor,0.718667,1.000000,0.920639
5,Two Free-riders,283,CATME,0.876198,1.000000,0.918107
5,Two Free-riders,283,Shapley,0.888669,1.000000,0.970821
5,Two Free-riders,284,Equal,0.000000,0.000000,0.691084
5,Two Free-riders,284,Peer,0.979869,1.000000,0.964194
5,Two Free-riders,284,Instructor,0.967973,1.000000,0.941751
5,Two Free-riders,284,CATME,0.914271,1.000000,0.975630
5,Two Free-riders,284,Shapley,0.970743,1.000000,0.857622
5,Two Free-riders,285,Equal,0.000000,0.000000,0.618883
5,Two Free-riders,285,Peer,0.940891,1.000000,0.850681
5,Two Free-riders,285,Instructor,0.902085,1.000000,0.928867
5,Two Free-riders,285,CATME,0.967006,1.000000,0.875799
5,Two Free-riders,285,Shapley,0.948317,1.000000,0.981117
5,Two Free-riders,286,Equal,0.000000,0.000000,0.569418
5,Two Free-riders,286,Peer,0.909155,1.000000,0.897938
5,Two Free-riders,286,Instructor,0.927724,1.000000,0.975789
5,Two Free-riders,286,CATME,0.915302,1.000000,0.897292
5,Two Free-riders,286,Shapley,0.934355,1.000000,0.969418
5,Two Free-riders,287,Equal,0.000000,0.000000,0.801135
5,Two Free-riders,287,Peer,0.887645,1.000000,0.933897
5,Two Free-riders,287,Instructor,0.986491,1.000000,0.955487
5,Two Free-riders,287,CATME,0.973168,1.000000,0.963892
5,Two Free-riders,287,Shapley,0.981403,1.000000,0.911627
5,Two Free-riders,288,Equal,0.000000,0.000000,0.686633
5,Two Free-riders,288,Peer,0.962580,1.000000,0.910134
5,Two Free-riders,288,Instructor,0.835673,1.000000,0.967322
5,Two Free-riders,288,CATME,0.988186,1.000000,0.913100
5,Two Free-riders,288,Shapley,0.973521,1.000000,0.913367
5,Two Free-riders,289,Equal,0.000000,0.000000,0.603247
5,Two Free-riders,289,Peer,0.885320,1.000000,0.925942
5,Two Free-riders,289,Instructor,0.919505,1.000000,0.842774
5,Two Free-riders,289,CATME,0.923034,1.000000,0.920444
5,Two Free-riders,289,Shapley,0.903306,1.000000,0.995906
5,Two Free-riders,290,Equal,0.000000,0.000000,0.559102
5,Two Free-riders,290,Peer,0.714807,0.666667,0.868575
5,Two Free-riders,290,Instructor,0.751645,0.666667,0.863053
5,Two Free-riders,290,CATME,0.897440,0.666667,0.998885
5,Two Free-riders,290,Shapley,0.942035,0.666667,0.883382
5,Two Free-riders,291,Equal,0.000000,0.000000,0.699148
5,Two Free-riders,291,Peer,0.812945,1.000000,0.881059
5,Two Free-riders,291,Instructor,0.627568,0.500000,0.950486
5,Two Free-riders,291,CATME,0.859781,1.000000,0.897289
5,Two Free-riders,291,Shapley,0.909138,1.000000,0.922520
5,Two Free-riders,292,Equal,0.000000,0.000000,0.701216
5,Two Free-riders,292,Peer,0.934837,1.000000,0.988274
5,Two Free-riders,292,Instructor,0.914388,1.000000,0.974023
5,Two Free-riders,292,CATME,0.913871,1.000000,0.980209
5,Two Free-riders,292,Shapley,0.928141,1.000000,0.981955
5,Two Free-riders,293,Equal,0.000000,0.000000,0.761487
5,Two Free-riders,293,Peer,0.799779,1.000000,0.986932
5,Two Free-riders,293,Instructor,0.824636,1.000000,0.912607
5,Two Free-riders,293,CATME,0.908041,1.000000,0.926420
5,Two Free-riders,293,Shapley,0.929202,1.000000,0.915250
5,Two Free-riders,294,Equal,0.000000,0.000000,0.769115
5,Two Free-riders,294,Peer,0.639736,1.000000,0.905719
5,Two Free-riders,294,Instructor,0.816163,0.500000,0.977946
5,Two Free-riders,294,CATME,0.971411,0.500000,0.999120
5,Two Free-riders,294,Shapley,0.965870,1.000000,0.986952
5,Two Free-riders,295,Equal,0.000000,0.000000,0.554220
5,Two Free-riders,295,Peer,0.945611,1.000000,0.948946
5,Two Free-riders,295,Instructor,0.944131,1.000000,0.934838
5,Two Free-riders,295,CATME,0.944051,1.000000,0.929669
5,Two Free-riders,295,Shapley,0.945612,1.000000,0.954220
5,Two Free-riders,296,Equal,0.000000,0.000000,0.680935
5,Two Free-riders,296,Peer,0.913196,1.000000,0.943493
5,Two Free-riders,296,Instructor,0.847131,1.000000,0.950032
5,Two Free-riders,296,CATME,0.904911,1.000000,0.944387
5,Two Free-riders,296,Shapley,0.903784,1.000000,0.897479
5,Two Free-riders,297,Equal,0.000000,0.000000,0.692028
5,Two Free-riders,297,Peer,0.951565,1.000000,0.920238
5,Two Free-riders,297,Instructor,0.931031,1.000000,0.943612
5,Two Free-riders,297,CATME,0.945281,1.000000,0.951554
5,Two Free-riders,297,Shapley,0.945936,1.000000,0.907972
5,Two Free-riders,298,Equal,0.000000,0.000000,0.584032
5,Two Free-riders,298,Peer,0.966664,1.000000,0.981164
5,Two Free-riders,298,Instructor,0.902393,1.000000,0.939324
5,Two Free-riders,298,CATME,0.915269,1.000000,0.997574
5,Two Free-riders,298,Shapley,0.962625,1.000000,0.955053
5,Two Free-riders,299,Equal,0.000000,0.000000,0.672330
5,Two Free-riders,299,Peer,0.994595,1.000000,0.993601
5,Two Free-riders,299,Instructor,0.991987,1.000000,0.913905
5,Two Free-riders,299,CATME,0.992857,1.000000,0.949852
5,Two Free-riders,299,Shapley,0.988440,1.000000,0.944158
5,Dominant Member,0,Equal,0.000000,,0.883894
5,Dominant Member,0,Peer,0.711386,,0.946007
5,Dominant Member,0,Instructor,0.896326,,0.930425
5,Dominant Member,0,CATME,0.916193,,0.996850
5,Dominant Member,0,Shapley,0.982470,,0.934974
5,Dominant Member,1,Equal,0.000000,,0.746049
5,Dominant Member,1,Peer,0.957732,,0.945161
5,Dominant Member,1,Instructor,0.950116,,0.977651
5,Dominant Member,1,CATME,0.962292,,0.938034
5,Dominant Member,1,Shapley,0.982725,,0.983108
5,Dominant Member,2,Equal,0.000000,,0.880271
5,Dominant Member,2,Peer,0.836659,,0.973447
5,Dominant Member,2,Instructor,0.710848,,0.945089
5,Dominant Member,2,CATME,0.851645,,0.977377
5,Dominant Member,2,Shapley,0.981804,,0.965467
5,Dominant Member,3,Equal,0.000000,,0.829573
5,Dominant Member,3,Peer,0.946659,,0.938650
5,Dominant Member,3,Instructor,0.889926,,0.998784
5,Dominant Member,3,CATME,0.968030,,0.960131
5,Dominant Member,3,Shapley,0.949383,,0.923454
